"","Time","niHR","RR"
"10431",4448.172,131.578947368646,455.999999999221
"10432",4448.656,123.966942148663,484.000000000378
"10433",4449.088,138.888888888957,431.999999999789
"10434",4449.64,108.695652173797,552.000000000589
"10435",4450.124,123.966942148896,483.999999999469
"10436",4450.592,128.20512820517,467.999999999847
"10437",4451.044,132.743362831792,452.000000000226
"10438",4451.52,126.050420167917,476.000000000568
"10439",4451.956,137.614678899179,435.999999999694
"10440",4452.444,122.95081967206,488.000000000284
"10441",4452.904,130.434782608685,460.000000000036
"10442",4453.364,130.434782608943,459.999999999127
"10443",4453.84,126.050420167917,476.000000000568
"10444",4454.28,136.36363636376,439.9999999996
"10445",4454.764,123.966942148663,484.000000000378
"10446",4455.204,136.36363636376,439.9999999996
"10447",4455.688,123.966942148663,484.000000000378
"10448",4456.148,130.434782608685,460.000000000036
"10449",4456.584,137.614678899179,435.999999999694
"10450",4457.064,124.999999999877,480.000000000473
"10451",4457.512,133.928571428748,447.999999999411
"10452",4457.984,127.118644067618,472.000000000662
"10453",4458.456,127.118644067863,471.999999999753
"10454",4458.928,127.118644067863,471.999999999753
"10455",4459.416,122.95081967206,488.000000000284
"10456",4459.872,131.578947368383,456.000000000131
"10457",4460.336,129.310344827602,463.999999999942
"10458",4460.8,129.310344827602,463.999999999942
"10459",4461.248,133.928571428748,447.999999999411
"10460",4461.784,111.940298507451,536.000000000058
"10461",4462.256,127.118644067618,472.000000000662
"10462",4462.712,131.578947368383,456.000000000131
"10463",4463.152,136.36363636376,439.9999999996
"10464",4463.624,127.118644067863,471.999999999753
"10465",4464.076,132.743362831792,452.000000000226
"10466",4464.548,127.118644067863,471.999999999753
"10467",4465.016,128.20512820517,467.999999999847
"10468",4465.472,131.578947368383,456.000000000131
"10469",4465.94,128.20512820517,467.999999999847
"10470",4466.408,128.205128204921,468.000000000757
"10471",4466.852,135.135135135286,443.999999999505
"10472",4467.32,128.20512820517,467.999999999847
"10473",4467.748,140.186915887889,427.999999999884
"10474",4468.24,121.951219512148,492.000000000189
"10475",4468.684,135.135135135009,444.000000000415
"10476",4469.152,128.20512820517,467.999999999847
"10477",4469.608,131.578947368383,456.000000000131
"10478",4470.084,126.050420168158,475.999999999658
"10479",4470.536,132.743362831792,452.000000000226
"10480",4471.012,126.050420168158,475.999999999658
"10481",4471.508,120.967741935461,496.000000000095
"10482",4471.944,137.614678898892,436.000000000604
"10483",4472.44,120.967741935683,495.999999999185
"10484",4472.908,128.205128204921,468.000000000757
"10485",4473.36,132.743362832059,451.999999999316
"10486",4473.9,111.111111111119,539.999999999964
"10487",4474.376,126.050420167917,476.000000000568
"10488",4474.82,135.135135135286,443.999999999505
"10489",4475.304,123.966942148663,484.000000000378
"10490",4475.776,127.118644067863,471.999999999753
"10491",4476.224,133.928571428476,448.00000000032
"10492",4476.68,131.578947368383,456.000000000131
"10493",4477.144,129.310344827602,463.999999999942
"10494",4477.612,128.20512820517,467.999999999847
"10495",4478.072,130.434782608685,460.000000000036
"10496",4478.52,133.928571428476,448.00000000032
"10497",4479,125.000000000114,479.999999999563
"10498",4479.456,131.578947368383,456.000000000131
"10499",4479.92,129.310344827602,463.999999999942
"10500",4480.4,125.000000000114,479.999999999563
"10501",4480.864,129.310344827602,463.999999999942
"10502",4481.34,126.050420167917,476.000000000568
"10503",4481.816,126.050420168158,475.999999999658
"10504",4482.308,121.951219512148,492.000000000189
"10505",4482.756,133.928571428476,448.00000000032
"10506",4483.232,126.050420168158,475.999999999658
"10507",4483.712,124.999999999877,480.000000000473
"10508",4484.168,131.578947368646,455.999999999221
"10509",4484.64,127.118644067618,472.000000000662
"10510",4485.092,132.743362832059,451.999999999316
"10511",4485.568,126.050420167917,476.000000000568
"10512",4486.136,105.633802816862,568.000000000211
"10513",4486.58,135.135135135286,443.999999999505
"10514",4487.064,123.966942148663,484.000000000378
"10515",4487.524,130.434782608685,460.000000000036
"10516",4487.976,132.743362832059,451.999999999316
"10517",4488.44,129.310344827602,463.999999999942
"10518",4488.912,127.118644067618,472.000000000662
"10519",4489.384,127.118644067863,471.999999999753
"10520",4489.84,131.578947368383,456.000000000131
"10521",4490.296,131.578947368383,456.000000000131
"10522",4490.748,132.743362832059,451.999999999316
"10523",4491.22,127.118644067618,472.000000000662
"10524",4491.668,133.928571428748,447.999999999411
"10525",4492.136,128.205128204921,468.000000000757
"10526",4492.604,128.20512820517,467.999999999847
"10527",4493.044,136.36363636376,439.9999999996
"10528",4493.516,127.118644067863,471.999999999753
"10529",4493.98,129.310344827602,463.999999999942
"10530",4494.412,138.888888888664,432.000000000698
"10531",4494.876,129.310344827602,463.999999999942
"10532",4495.34,129.310344827602,463.999999999942
"10533",4495.784,135.135135135286,443.999999999505
"10534",4496.2,144.230769230711,416.000000000167
"10535",4496.66,130.434782608685,460.000000000036
"10536",4497.1,136.363636363479,440.000000000509
"10537",4497.564,129.310344827602,463.999999999942
"10538",4498.004,136.36363636376,439.9999999996
"10539",4498.484,124.999999999877,480.000000000473
"10540",4498.932,133.928571428748,447.999999999411
"10541",4499.336,148.514851484983,404.000000000451
"10542",4499.792,131.578947368383,456.000000000131
"10543",4500.204,145.631067961394,411.999999999352
"10544",4500.644,136.363636363479,440.000000000509
"10545",4501.08,137.614678899179,435.999999999694
"10546",4501.48,150.000000000136,399.999999999636
"10547",4501.88,149.999999999795,400.000000000546
"10548",4502.312,138.888888888957,431.999999999789
"10549",4502.728,144.230769230711,416.000000000167
"10550",4503.184,131.578947368383,456.000000000131
"10551",4503.568,156.249999999994,384.000000000015
"10552",4504.02,132.743362831792,452.000000000226
"10553",4504.44,142.857142857427,419.999999999163
"10554",4504.82,157.89473684206,380.000000000109
"10555",4505.188,163.043478260695,368.000000000393
"10556",4505.596,147.058823529611,407.999999999447
"10557",4505.992,151.515151514907,396.00000000064
"10558",4506.392,150.000000000136,399.999999999636
"10559",4506.82,140.186915887889,427.999999999884
"10560",4507.208,154.639175257764,387.99999999992
"10561",4507.608,149.999999999795,400.000000000546
"10562",4507.996,154.639175257764,387.99999999992
"10563",4508.404,147.058823529283,408.000000000357
"10564",4508.836,138.888888888957,431.999999999789
"10565",4509.256,142.857142857118,420.000000000073
"10566",4509.632,159.574468085406,375.999999999294
"10567",4510.04,147.058823529283,408.000000000357
"10568",4510.512,127.118644067863,471.999999999753
"10569",4510.924,145.631067961072,412.000000000262
"10570",4511.32,151.515151515255,395.999999999731
"10571",4511.716,151.515151514907,396.00000000064
"10572",4512.144,140.186915887889,427.999999999884
"10573",4512.548,148.514851485317,403.999999999542
"10574",4512.992,135.135135135009,444.000000000415
"10575",4513.384,153.061224489864,391.999999999825
"10576",4513.788,148.514851485317,403.999999999542
"10577",4514.212,141.509433961968,424.000000000888
"10578",4514.632,142.857142857427,419.999999999163
"10579",4515.032,149.999999999795,400.000000000546
"10580",4515.428,151.515151515255,395.999999999731
"10581",4515.912,123.966942148663,484.000000000378
"10582",4516.316,148.514851485317,403.999999999542
"10583",4516.724,147.058823529283,408.000000000357
"10584",4517.12,151.515151515255,395.999999999731
"10585",4517.512,153.061224489864,391.999999999825
"10586",4517.92,147.058823529283,408.000000000357
"10587",4518.388,128.20512820517,467.999999999847
"10588",4518.764,159.57446808502,376.000000000204
"10589",4519.228,129.310344827602,463.999999999942
"10590",4519.6,161.290322580516,372.000000000298
"10591",4520.036,137.614678899179,435.999999999694
"10592",4520.484,133.928571428476,448.00000000032
"10593",4520.944,130.434782608685,460.000000000036
"10594",4521.4,131.578947368646,455.999999999221
"10595",4521.88,124.999999999877,480.000000000473
"10596",4522.352,127.118644067863,471.999999999753
"10597",4522.8,133.928571428476,448.00000000032
"10598",4523.228,140.186915887889,427.999999999884
"10599",4523.712,123.966942148663,484.000000000378
"10600",4524.212,120,500
"10601",4524.604,153.061224489864,391.999999999825
"10602",4525.08,126.050420168158,475.999999999658
"10603",4525.524,135.135135135009,444.000000000415
"10604",4525.984,130.434782608685,460.000000000036
"10605",4526.424,136.36363636376,439.9999999996
"10606",4526.856,138.888888888957,431.999999999789
"10607",4527.312,131.578947368383,456.000000000131
"10608",4527.748,137.614678899179,435.999999999694
"10609",4528.196,133.928571428476,448.00000000032
"10610",4528.632,137.614678899179,435.999999999694
"10611",4529.084,132.743362831792,452.000000000226
"10612",4529.524,136.363636363479,440.000000000509
"10613",4529.972,133.928571428748,447.999999999411
"10614",4530.42,133.928571428476,448.00000000032
"10615",4530.872,132.743362831792,452.000000000226
"10616",4531.32,133.928571428748,447.999999999411
"10617",4531.76,136.363636363479,440.000000000509
"10618",4532.228,128.20512820517,467.999999999847
"10619",4532.68,132.743362831792,452.000000000226
"10620",4533.128,133.928571428748,447.999999999411
"10621",4533.596,128.20512820517,467.999999999847
"10622",4534.08,123.966942148663,484.000000000378
"10623",4534.576,120.967741935461,496.000000000095
"10624",4535.044,128.20512820517,467.999999999847
"10625",4535.488,135.135135135009,444.000000000415
"10626",4535.956,128.20512820517,467.999999999847
"10627",4536.42,129.310344827602,463.999999999942
"10628",4536.88,130.434782608685,460.000000000036
"10629",4537.32,136.36363636376,439.9999999996
"10630",4537.8,124.999999999877,480.000000000473
"10631",4538.252,132.743362831792,452.000000000226
"10632",4538.724,127.118644067863,471.999999999753
"10633",4539.184,130.434782608685,460.000000000036
"10634",4539.644,130.434782608685,460.000000000036
"10635",4540.116,127.118644067863,471.999999999753
"10636",4540.576,130.434782608685,460.000000000036
"10637",4541.024,133.928571428476,448.00000000032
"10638",4541.5,126.050420168158,475.999999999658
"10639",4541.948,133.928571428476,448.00000000032
"10640",4542.4,132.743362832059,451.999999999316
"10641",4542.868,128.205128204921,468.000000000757
"10642",4543.324,131.578947368646,455.999999999221
"10643",4543.78,131.578947368383,456.000000000131
"10644",4544.252,127.118644067618,472.000000000662
"10645",4544.684,138.888888888957,431.999999999789
"10646",4545.168,123.966942148896,483.999999999469
"10647",4545.628,130.434782608685,460.000000000036
"10648",4546.14,117.187499999857,512.000000000626
"10649",4546.64,120,500
"10650",4547.108,128.20512820517,467.999999999847
"10651",4547.56,132.743362831792,452.000000000226
"10652",4548.04,125.000000000114,479.999999999563
"10653",4548.504,129.310344827602,463.999999999942
"10654",4548.976,127.118644067863,471.999999999753
"10655",4549.46,123.966942148663,484.000000000378
"10656",4549.944,123.966942148663,484.000000000378
"10657",4550.404,130.434782608685,460.000000000036
"10658",4550.868,129.310344827602,463.999999999942
"10659",4551.308,136.36363636376,439.9999999996
"10660",4551.792,123.966942148663,484.000000000378
"10661",4552.264,127.118644067863,471.999999999753
"10662",4552.712,133.928571428476,448.00000000032
"10663",4553.168,131.578947368646,455.999999999221
"10664",4553.612,135.135135135009,444.000000000415
"10665",4554.084,127.118644067863,471.999999999753
"10666",4554.56,126.050420167917,476.000000000568
"10667",4555.016,131.578947368646,455.999999999221
"10668",4555.48,129.310344827602,463.999999999942
"10669",4555.932,132.743362831792,452.000000000226
"10670",4556.376,135.135135135009,444.000000000415
"10671",4556.824,133.928571428748,447.999999999411
"10672",4557.264,136.363636363479,440.000000000509
"10673",4557.74,126.050420168158,475.999999999658
"10674",4558.188,133.928571428476,448.00000000032
"10675",4558.712,114.503816793818,524.000000000342
"10676",4559.152,136.36363636376,439.9999999996
"10677",4559.62,128.20512820517,467.999999999847
"10678",4560.076,131.578947368383,456.000000000131
"10679",4560.556,125.000000000114,479.999999999563
"10680",4561.016,130.434782608685,460.000000000036
"10681",4561.468,132.743362831792,452.000000000226
"10682",4561.936,128.20512820517,467.999999999847
"10683",4562.384,133.928571428476,448.00000000032
"10684",4562.84,131.578947368383,456.000000000131
"10685",4563.316,126.050420168158,475.999999999658
"10686",4563.764,133.928571428476,448.00000000032
"10687",4564.228,129.310344827602,463.999999999942
"10688",4564.704,126.050420168158,475.999999999658
"10689",4565.152,133.928571428476,448.00000000032
"10690",4565.612,130.434782608685,460.000000000036
"10691",4566.076,129.310344827602,463.999999999942
"10692",4566.532,131.578947368383,456.000000000131
"10693",4566.996,129.310344827602,463.999999999942
"10694",4567.452,131.578947368383,456.000000000131
"10695",4567.924,127.118644067863,471.999999999753
"10696",4568.384,130.434782608685,460.000000000036
"10697",4568.828,135.135135135009,444.000000000415
"10698",4569.312,123.966942148896,483.999999999469
"10699",4569.744,138.888888888957,431.999999999789
"10700",4570.216,127.118644067618,472.000000000662
"10701",4570.716,120,500
"10702",4571.212,120.967741935461,496.000000000095
"10703",4571.636,141.509433962271,423.999999999978
"10704",4572.112,126.050420168158,475.999999999658
"10705",4572.56,133.928571428476,448.00000000032
"10706",4573.016,131.578947368646,455.999999999221
"10707",4573.468,132.743362831792,452.000000000226
"10708",4573.924,131.578947368383,456.000000000131
"10709",4574.38,131.578947368383,456.000000000131
"10710",4574.848,128.20512820517,467.999999999847
"10711",4575.304,131.578947368383,456.000000000131
"10712",4575.752,133.928571428476,448.00000000032
"10713",4576.22,128.20512820517,467.999999999847
"10714",4576.708,122.950819672289,487.999999999374
"10715",4577.152,135.135135135009,444.000000000415
"10716",4577.632,125.000000000114,479.999999999563
"10717",4578.096,129.310344827602,463.999999999942
"10718",4578.544,133.928571428476,448.00000000032
"10719",4579.02,126.050420167917,476.000000000568
"10720",4579.496,126.050420168158,475.999999999658
"10721",4579.948,132.743362831792,452.000000000226
"10722",4580.428,125.000000000114,479.999999999563
"10723",4580.872,135.135135135009,444.000000000415
"10724",4581.348,126.050420168158,475.999999999658
"10725",4581.812,129.310344827602,463.999999999942
"10726",4582.28,128.20512820517,467.999999999847
"10727",4582.732,132.743362831792,452.000000000226
"10728",4583.284,108.695652173976,551.99999999968
"10729",4583.688,148.514851484983,404.000000000451
"10730",4584.136,133.928571428476,448.00000000032
"10731",4584.596,130.434782608943,459.999999999127
"10732",4585.056,130.434782608685,460.000000000036
"10733",4585.5,135.135135135009,444.000000000415
"10734",4585.912,145.631067961072,412.000000000262
"10735",4586.388,126.050420168158,475.999999999658
"10736",4586.844,131.578947368383,456.000000000131
"10737",4587.276,138.888888888957,431.999999999789
"10738",4587.72,135.135135135009,444.000000000415
"10739",4588.192,127.118644067863,471.999999999753
"10740",4588.644,132.743362831792,452.000000000226
"10741",4589.088,135.135135135286,443.999999999505
"10742",4589.564,126.050420167917,476.000000000568
"10743",4590.012,133.928571428748,447.999999999411
"10744",4590.448,137.614678898892,436.000000000604
"10745",4590.912,129.310344827602,463.999999999942
"10746",4591.368,131.578947368383,456.000000000131
"10747",4591.82,132.743362832059,451.999999999316
"10748",4592.284,129.310344827602,463.999999999942
"10749",4592.744,130.434782608685,460.000000000036
"10750",4593.176,138.888888888664,432.000000000698
"10751",4593.64,129.310344827602,463.999999999942
"10752",4594.112,127.118644067863,471.999999999753
"10753",4594.528,144.230769230711,416.000000000167
"10754",4594.96,138.888888888957,431.999999999789
"10755",4595.5,111.111111111119,539.999999999964
"10756",4595.96,130.434782608685,460.000000000036
"10757",4596.368,147.058823529283,408.000000000357
"10758",4596.8,138.888888888957,431.999999999789
"10759",4597.204,148.514851485317,403.999999999542
"10760",4597.64,137.614678898892,436.000000000604
"10761",4598.072,138.888888888957,431.999999999789
"10762",4598.476,148.514851485317,403.999999999542
"10763",4598.916,136.363636363479,440.000000000509
"10764",4599.348,138.888888888957,431.999999999789
"10765",4599.792,135.135135135009,444.000000000415
"10766",4600.196,148.514851485317,403.999999999542
"10767",4600.616,142.857142857118,420.000000000073
"10768",4601.024,147.058823529283,408.000000000357
"10769",4601.432,147.058823529611,407.999999999447
"10770",4601.864,138.888888888957,431.999999999789
"10771",4602.296,138.888888888664,432.000000000698
"10772",4602.724,140.186915887889,427.999999999884
"10773",4603.108,156.249999999994,384.000000000015
"10774",4603.496,154.639175257764,387.99999999992
"10775",4603.924,140.186915887889,427.999999999884
"10776",4604.328,148.514851484983,404.000000000451
"10777",4604.792,129.310344827602,463.999999999942
"10778",4605.168,159.574468085406,375.999999999294
"10779",4605.588,142.857142857118,420.000000000073
"10780",4606.004,144.230769230711,416.000000000167
"10781",4606.44,137.614678899179,435.999999999694
"10782",4607.2,148.514851485317,403.999999999542
"10783",4607.612,145.631067961072,412.000000000262
"10784",4608.1,122.95081967206,488.000000000284
"10785",4608.496,151.515151515255,395.999999999731
"10786",4608.904,147.058823529283,408.000000000357
"10787",4609.356,132.743362832059,451.999999999316
"10788",4610.152,133.928571428476,448.00000000032
"10789",4610.588,137.614678899179,435.999999999694
"10790",4611.356,145.631067961394,411.999999999352
"10791",4611.8,135.135135135009,444.000000000415
"10792",4612.228,140.186915887889,427.999999999884
"10793",4613.016,140.186915887889,427.999999999884
"10794",4613.432,144.230769230711,416.000000000167
"10795",4613.868,137.614678898892,436.000000000604
"10796",4614.272,148.514851485317,403.999999999542
"10797",4614.696,141.509433962271,423.999999999978
"10798",4615.144,133.928571428476,448.00000000032
"10799",4615.572,140.186915887889,427.999999999884
"10800",4615.984,145.631067961072,412.000000000262
"10801",4616.432,133.928571428748,447.999999999411
"10802",4616.836,148.514851484983,404.000000000451
"10803",4617.264,140.186915887889,427.999999999884
"10804",4617.716,132.743362831792,452.000000000226
"10805",4618.116,150.000000000136,399.999999999636
"10806",4618.584,128.20512820517,467.999999999847
"10807",4618.972,154.639175257764,387.99999999992
"10808",4619.368,151.515151514907,396.00000000064
"10809",4619.824,131.578947368646,455.999999999221
"10810",4620.304,124.999999999877,480.000000000473
"10811",4620.736,138.888888888957,431.999999999789
"10812",4621.22,123.966942148663,484.000000000378
"10813",4621.632,145.631067961394,411.999999999352
"10814",4622.076,135.135135135009,444.000000000415
"10815",4622.52,135.135135135009,444.000000000415
"10816",4622.98,130.434782608943,459.999999999127
"10817",4623.444,129.310344827349,464.000000000851
"10818",4623.9,131.578947368646,455.999999999221
"10819",4624.344,135.135135135009,444.000000000415
"10820",4624.792,133.928571428476,448.00000000032
"10821",4625.248,131.578947368646,455.999999999221
"10822",4625.684,137.614678898892,436.000000000604
"10823",4626.14,131.578947368383,456.000000000131
"10824",4626.568,140.186915887889,427.999999999884
"10825",4627.028,130.434782608685,460.000000000036
"10826",4627.468,136.36363636376,439.9999999996
"10827",4627.9,138.888888888957,431.999999999789
"10828",4628.324,141.509433962271,423.999999999978
"10829",4628.74,144.230769230711,416.000000000167
"10830",4629.14,149.999999999795,400.000000000546
"10831",4629.56,142.857142857118,420.000000000073
"10832",4629.968,147.058823529611,407.999999999447
"10833",4630.4,138.888888888957,431.999999999789
"10834",4630.78,157.89473684206,380.000000000109
"10835",4631.196,144.230769230711,416.000000000167
"10836",4631.62,141.509433962271,423.999999999978
"10837",4631.996,159.57446808502,376.000000000204
"10838",4632.444,133.928571428476,448.00000000032
"10839",4632.824,157.894736842438,379.9999999992
"10840",4633.272,133.928571428476,448.00000000032
"10841",4633.672,150.000000000136,399.999999999636
"10842",4634.052,157.89473684206,380.000000000109
"10843",4634.48,140.186915887889,427.999999999884
"10844",4634.876,151.515151514907,396.00000000064
"10845",4635.248,161.29032258091,371.999999999389
"10846",4635.648,149.999999999795,400.000000000546
"10847",4636.04,153.061224489864,391.999999999825
"10848",4636.48,136.36363636376,439.9999999996
"10849",4636.856,159.57446808502,376.000000000204
"10850",4637.248,153.061224489864,391.999999999825
"10851",4637.688,136.363636363479,440.000000000509
"10852",4638.064,159.57446808502,376.000000000204
"10853",4638.504,136.36363636376,439.9999999996
"10854",4638.892,154.639175257764,387.99999999992
"10855",4639.276,156.249999999994,384.000000000015
"10856",4639.668,153.061224489864,391.999999999825
"10857",4640.088,142.857142857118,420.000000000073
"10858",4640.504,144.230769230711,416.000000000167
"10859",4640.912,147.058823529283,408.000000000357
"10860",4641.324,145.631067961394,411.999999999352
"10861",4641.752,140.186915887591,428.000000000793
"10862",4642.152,150.000000000136,399.999999999636
"10863",4642.584,138.888888888957,431.999999999789
"10864",4643.024,136.363636363479,440.000000000509
"10865",4643.4,159.574468085406,375.999999999294
"10866",4643.808,147.058823529283,408.000000000357
"10867",4644.24,138.888888888957,431.999999999789
"10868",4644.612,161.290322580516,372.000000000298
"10869",4645.108,120.967741935461,496.000000000095
"10870",4645.528,142.857142857118,420.000000000073
"10871",4645.94,145.631067961394,411.999999999352
"10872",4646.36,142.857142857118,420.000000000073
"10873",4646.832,127.118644067618,472.000000000662
"10874",4647.196,164.835164835356,363.999999999578
"10875",4647.616,142.857142857118,420.000000000073
"10876",4648.068,132.743362831792,452.000000000226
"10877",4648.496,140.186915887889,427.999999999884
"10878",4648.936,136.36363636376,439.9999999996
"10879",4649.372,137.614678898892,436.000000000604
"10880",4649.8,140.186915887889,427.999999999884
"10881",4650.212,145.631067961072,412.000000000262
"10882",4650.668,131.578947368646,455.999999999221
"10883",4651.12,132.743362831792,452.000000000226
"10884",4651.552,138.888888888957,431.999999999789
"10885",4652.036,123.966942148663,484.000000000378
"10886",4652.44,148.514851485317,403.999999999542
"10887",4652.848,147.058823529283,408.000000000357
"10888",4653.304,131.578947368383,456.000000000131
"10889",4653.752,133.928571428476,448.00000000032
"10890",4654.204,132.743362832059,451.999999999316
"10891",4654.656,132.743362831792,452.000000000226
"10892",4655.092,137.614678899179,435.999999999694
"10893",4655.516,141.509433962271,423.999999999978
"10894",4655.98,129.310344827602,463.999999999942
"10895",4656.448,128.205128204921,468.000000000757
"10896",4656.888,136.36363636376,439.9999999996
"10897",4657.348,130.434782608685,460.000000000036
"10898",4657.78,138.888888888957,431.999999999789
"10899",4658.236,131.578947368383,456.000000000131
"10900",4658.668,138.888888888957,431.999999999789
"10901",4659.104,137.614678898892,436.000000000604
"10902",4659.544,136.36363636376,439.9999999996
"10903",4660.012,128.20512820517,467.999999999847
"10904",4660.508,120.967741935461,496.000000000095
"10905",4660.916,147.058823529283,408.000000000357
"10906",4661.352,137.614678899179,435.999999999694
"10907",4661.816,129.310344827602,463.999999999942
"10908",4662.256,136.363636363479,440.000000000509
"10909",4662.72,129.310344827602,463.999999999942
"10910",4663.192,127.118644067863,471.999999999753
"10911",4663.64,133.928571428476,448.00000000032
"10912",4664.088,133.928571428748,447.999999999411
"10913",4664.568,124.999999999877,480.000000000473
"10914",4665.048,125.000000000114,479.999999999563
"10915",4665.476,140.186915887889,427.999999999884
"10916",4665.924,133.928571428476,448.00000000032
"10917",4666.4,126.050420168158,475.999999999658
"10918",4666.864,129.310344827602,463.999999999942
"10919",4667.304,136.363636363479,440.000000000509
"10920",4667.772,128.20512820517,467.999999999847
"10921",4668.292,115.384615384519,520.000000000437
"10922",4668.728,137.614678899179,435.999999999694
"10923",4669.184,131.578947368383,456.000000000131
"10924",4669.64,131.578947368383,456.000000000131
"10925",4670.076,137.614678899179,435.999999999694
"10926",4670.52,135.135135135009,444.000000000415
"10927",4670.976,131.578947368646,455.999999999221
"10928",4671.42,135.135135135009,444.000000000415
"10929",4671.86,136.36363636376,439.9999999996
"10930",4672.3,136.363636363479,440.000000000509
"10931",4672.732,138.888888888957,431.999999999789
"10932",4673.18,133.928571428476,448.00000000032
"10933",4673.616,137.614678899179,435.999999999694
"10934",4674.04,141.509433962271,423.999999999978
"10935",4674.468,140.186915887889,427.999999999884
"10936",4674.92,132.743362831792,452.000000000226
"10937",4675.368,133.928571428476,448.00000000032
"10938",4675.8,138.888888888957,431.999999999789
"10939",4676.224,141.509433962271,423.999999999978
"10940",4676.64,144.230769230711,416.000000000167
"10941",4677.088,133.928571428748,447.999999999411
"10942",4677.54,132.743362831792,452.000000000226
"10943",4678.012,127.118644067863,471.999999999753
"10944",4678.404,153.061224489509,392.000000000735
"10945",4678.828,141.509433962271,423.999999999978
"10946",4679.288,130.434782608943,459.999999999127
"10947",4679.728,136.363636363479,440.000000000509
"10948",4680.148,142.857142857118,420.000000000073
"10949",4680.664,116.279069767527,515.999999999622
"10950",4681.136,127.118644067618,472.000000000662
"10951",4681.572,137.614678899179,435.999999999694
"10952",4682.028,131.578947368383,456.000000000131
"10953",4682.452,141.509433962271,423.999999999978
"10954",4682.896,135.135135135286,443.999999999505
"10955",4683.356,130.434782608685,460.000000000036
"10956",4683.804,133.928571428476,448.00000000032
"10957",4684.24,137.614678899179,435.999999999694
"10958",4684.66,142.857142857118,420.000000000073
"10959",4685.112,132.743362831792,452.000000000226
"10960",4685.556,135.135135135286,443.999999999505
"10961",4685.98,141.509433962271,423.999999999978
"10962",4686.42,136.363636363479,440.000000000509
"10963",4686.848,140.186915887889,427.999999999884
"10964",4687.316,128.20512820517,467.999999999847
"10965",4687.752,137.614678898892,436.000000000604
"10966",4688.18,140.186915887889,427.999999999884
"10967",4688.636,131.578947368383,456.000000000131
"10968",4689.064,140.186915887889,427.999999999884
"10969",4689.492,140.186915887889,427.999999999884
"10970",4689.924,138.888888888957,431.999999999789
"10971",4690.352,140.186915887889,427.999999999884
"10972",4690.8,133.928571428476,448.00000000032
"10973",4691.236,137.614678899179,435.999999999694
"10974",4691.668,138.888888888957,431.999999999789
"10975",4692.088,142.857142857118,420.000000000073
"10976",4692.568,124.999999999877,480.000000000473
"10977",4693.052,123.966942148896,483.999999999469
"10978",4693.508,131.578947368383,456.000000000131
"10979",4693.952,135.135135135009,444.000000000415
"10980",4694.392,136.36363636376,439.9999999996
"10981",4694.82,140.186915887889,427.999999999884
"10982",4695.276,131.578947368383,456.000000000131
"10983",4695.716,136.363636363479,440.000000000509
"10984",4696.156,136.36363636376,439.9999999996
"10985",4696.584,140.186915887889,427.999999999884
"10986",4697.024,136.363636363479,440.000000000509
"10987",4697.476,132.743362832059,451.999999999316
"10988",4697.916,136.363636363479,440.000000000509
"10989",4698.364,133.928571428748,447.999999999411
"10990",4698.792,140.186915887591,428.000000000793
"10991",4699.236,135.135135135286,443.999999999505
"10992",4699.684,133.928571428476,448.00000000032
"10993",4700.108,141.509433962271,423.999999999978
"10994",4700.54,138.888888888957,431.999999999789
"10995",4700.976,137.614678899179,435.999999999694
"10996",4701.42,135.135135135009,444.000000000415
"10997",4701.856,137.614678899179,435.999999999694
"10998",4702.304,133.928571428476,448.00000000032
"10999",4702.728,141.509433962271,423.999999999978
"11000",4703.164,137.614678899179,435.999999999694
"11001",4703.604,136.363636363479,440.000000000509
"11002",4704.044,136.36363636376,439.9999999996
"11003",4704.48,137.614678899179,435.999999999694
"11004",4704.94,130.434782608685,460.000000000036
"11005",4705.44,120,500
"11006",4705.856,144.230769230711,416.000000000167
"11007",4706.296,136.363636363479,440.000000000509
"11008",4706.74,135.135135135286,443.999999999505
"11009",4707.172,138.888888888957,431.999999999789
"11010",4707.608,137.614678898892,436.000000000604
"11011",4708.064,131.578947368383,456.000000000131
"11012",4708.496,138.888888888957,431.999999999789
"11013",4708.92,141.509433962271,423.999999999978
"11014",4709.364,135.135135135286,443.999999999505
"11015",4709.84,126.050420167917,476.000000000568
"11016",4710.232,153.061224489864,391.999999999825
"11017",4710.656,141.509433962271,423.999999999978
"11018",4711.092,137.614678899179,435.999999999694
"11019",4711.52,140.186915887591,428.000000000793
"11020",4711.936,144.230769231027,415.999999999258
"11021",4712.376,136.363636363479,440.000000000509
"11022",4712.808,138.888888888957,431.999999999789
"11023",4713.24,138.888888888957,431.999999999789
"11024",4713.692,132.743362831792,452.000000000226
"11025",4714.072,157.89473684206,380.000000000109
"11026",4714.492,142.857142857118,420.000000000073
"11027",4714.92,140.186915887889,427.999999999884
"11028",4715.336,144.230769230711,416.000000000167
"11029",4715.768,138.888888888957,431.999999999789
"11030",4716.216,133.928571428476,448.00000000032
"11031",4716.648,138.888888888957,431.999999999789
"11032",4717.096,133.928571428748,447.999999999411
"11033",4717.584,122.95081967206,488.000000000284
"11034",4718.004,142.857142857118,420.000000000073
"11035",4718.444,136.363636363479,440.000000000509
"11036",4718.852,147.058823529611,407.999999999447
"11037",4719.296,135.135135135009,444.000000000415
"11038",4719.712,144.230769230711,416.000000000167
"11039",4720.14,140.186915887889,427.999999999884
