"Time","niHR","RR"
3272.5,135.135135135147,443.99999999996
3272.992,121.951219512148,492.000000000189
3273.444,132.743362831926,451.999999999771
3273.936,121.951219512148,492.000000000189
3274.408,127.118644067863,471.999999999753
3274.944,111.940298507451,536.000000000058
3275.416,127.118644067741,472.000000000207
3275.892,126.050420168158,475.999999999658
3276.352,130.434782608685,460.000000000036
3276.82,128.205128205045,468.000000000302
3277.288,128.20512820517,467.999999999847
3277.748,130.434782608685,460.000000000036
3278.208,130.434782608685,460.000000000036
3278.66,132.743362831926,451.999999999771
3279.136,126.050420168037,476.000000000113
3279.592,131.578947368383,456.000000000131
3280.064,127.118644067863,471.999999999753
3280.536,127.118644067741,472.000000000207
3280.984,133.928571428612,447.999999999865
3281.464,124.999999999995,480.000000000018
3281.912,133.928571428612,447.999999999865
3282.4,122.95081967206,488.000000000284
3282.84,136.363636363619,440.000000000055
3283.32,124.999999999995,480.000000000018
3283.8,124.999999999995,480.000000000018
3284.256,131.578947368514,455.999999999676
3284.728,127.118644067741,472.000000000207
3285.184,131.578947368383,456.000000000131
3285.664,124.999999999995,480.000000000018
3286.14,126.050420168158,475.999999999658
3286.668,113.63636363631,528.000000000247
3287.116,133.928571428612,447.999999999865
3287.58,129.310344827602,463.999999999942
3288.008,140.186915887889,427.999999999884
3288.476,128.205128205045,468.000000000302
3288.956,124.999999999995,480.000000000018
3289.416,130.434782608685,460.000000000036
3289.856,136.363636363619,440.000000000055
3290.292,137.614678899179,435.999999999694
3290.744,132.743362831792,452.000000000226
3291.192,133.928571428612,447.999999999865
3291.628,137.614678899035,436.000000000149
3292.096,128.20512820517,467.999999999847
3292.552,131.578947368383,456.000000000131
3293.024,127.118644067863,471.999999999753
3293.476,132.743362831792,452.000000000226
3293.94,129.310344827602,463.999999999942
3294.372,138.888888888957,431.999999999789
3294.836,129.310344827602,463.999999999942
3295.304,128.205128205045,468.000000000302
3295.724,142.857142857118,420.000000000073
3296.204,124.999999999995,480.000000000018
3296.668,129.310344827602,463.999999999942
3297.128,130.434782608685,460.000000000036
3297.6,127.118644067863,471.999999999753
3298.06,130.434782608685,460.000000000036
3298.588,113.63636363631,528.000000000247
3299.052,129.310344827602,463.999999999942
3299.52,128.20512820517,467.999999999847
3299.98,130.434782608685,460.000000000036
3300.456,126.050420168037,476.000000000113
3300.936,124.999999999995,480.000000000018
3301.384,133.928571428612,447.999999999865
3301.864,124.999999999995,480.000000000018
3302.332,128.20512820517,467.999999999847
3302.804,127.118644067741,472.000000000207
3303.276,127.118644067863,471.999999999753
3303.732,131.578947368383,456.000000000131
3304.196,129.310344827602,463.999999999942
3304.672,126.050420168037,476.000000000113
3305.132,130.434782608685,460.000000000036
3305.6,128.20512820517,467.999999999847
3306.04,136.363636363619,440.000000000055
3306.516,126.050420168037,476.000000000113
3306.972,131.578947368383,456.000000000131
3307.404,138.888888888957,431.999999999789
3307.88,126.050420168037,476.000000000113
3308.332,132.743362831926,451.999999999771
3308.784,132.743362831792,452.000000000226
3309.26,126.050420168037,476.000000000113
3309.708,133.928571428612,447.999999999865
3310.24,112.781954887282,531.999999999698
3310.712,127.118644067741,472.000000000207
3311.192,124.999999999995,480.000000000018
3311.628,137.614678899035,436.000000000149
3312.12,121.951219512261,491.999999999734
3312.588,128.205128205045,468.000000000302
3313.052,129.310344827602,463.999999999942
3313.516,129.310344827602,463.999999999942
3313.988,127.118644067863,471.999999999753
3314.424,137.614678899035,436.000000000149
3314.904,124.999999999995,480.000000000018
3315.356,132.743362831792,452.000000000226
3315.812,131.578947368514,455.999999999676
3316.3,122.95081967206,488.000000000284
3316.768,128.20512820517,467.999999999847
3317.22,132.743362831926,451.999999999771
3317.696,126.050420168037,476.000000000113
3318.156,130.434782608685,460.000000000036
3318.64,123.96694214878,483.999999999924
3319.092,132.743362831792,452.000000000226
3319.584,121.951219512261,491.999999999734
3320.04,131.578947368383,456.000000000131
3320.532,121.951219512148,492.000000000189
3320.996,129.310344827602,463.999999999942
3321.472,126.050420168037,476.000000000113
3321.952,124.999999999995,480.000000000018
3322.488,111.940298507546,535.999999999603
3322.96,127.118644067741,472.000000000207
3323.44,124.999999999995,480.000000000018
3323.908,128.20512820517,467.999999999847
3324.388,124.999999999995,480.000000000018
3324.848,130.434782608685,460.000000000036
3325.332,123.96694214878,483.999999999924
3325.78,133.928571428476,448.00000000032
3326.264,123.96694214878,483.999999999924
3326.748,123.96694214878,483.999999999924
3327.2,132.743362831926,451.999999999771
3327.668,128.205128205045,468.000000000302
3328.156,122.950819672174,487.999999999829
3328.624,128.20512820517,467.999999999847
3329.088,129.310344827476,464.000000000397
3329.564,126.050420168158,475.999999999658
3330.008,135.135135135147,443.99999999996
3330.496,122.95081967206,488.000000000284
3330.968,127.118644067863,471.999999999753
3331.444,126.050420168037,476.000000000113
3331.908,129.310344827602,463.999999999942
3332.392,123.96694214878,483.999999999924
3332.832,136.363636363619,440.000000000055
3333.304,127.118644067741,472.000000000207
3333.752,133.928571428612,447.999999999865
3334.308,107.91366906474,556.00000000004
3334.788,124.999999999995,480.000000000018
3335.256,128.20512820517,467.999999999847
3335.708,132.743362831792,452.000000000226
3336.176,128.20512820517,467.999999999847
3336.644,128.20512820517,467.999999999847
3337.112,128.205128205045,468.000000000302
3337.58,128.20512820517,467.999999999847
3338.04,130.434782608685,460.000000000036
3338.512,127.118644067741,472.000000000207
3338.98,128.20512820517,467.999999999847
3339.456,126.050420168037,476.000000000113
3339.92,129.310344827602,463.999999999942
3340.36,136.363636363619,440.000000000055
3340.836,126.050420168158,475.999999999658
3341.3,129.310344827476,464.000000000397
3341.772,127.118644067863,471.999999999753
3342.22,133.928571428612,447.999999999865
3342.704,123.966942148663,484.000000000378
3343.16,131.578947368514,455.999999999676
3343.612,132.743362831792,452.000000000226
3344.088,126.050420168037,476.000000000113
3344.524,137.614678899179,435.999999999694
3345,126.050420168037,476.000000000113
3345.436,137.614678899035,436.000000000149
3345.912,126.050420168158,475.999999999658
3346.444,112.781954887186,532.000000000153
3346.912,128.20512820517,467.999999999847
3347.344,138.888888888811,432.000000000244
3347.82,126.050420168037,476.000000000113
3348.28,130.434782608685,460.000000000036
3348.716,137.614678899179,435.999999999694
3349.188,127.118644067741,472.000000000207
3349.656,128.20512820517,467.999999999847
3350.104,133.928571428612,447.999999999865
3350.58,126.050420168037,476.000000000113
3351.04,130.434782608685,460.000000000036
3351.488,133.928571428612,447.999999999865
3351.952,129.310344827476,464.000000000397
3352.412,130.434782608814,459.999999999582
3352.84,140.18691588774,428.000000000338
3353.304,129.310344827602,463.999999999942
3353.76,131.578947368383,456.000000000131
3354.208,133.928571428612,447.999999999865
3354.66,132.743362831926,451.999999999771
3355.124,129.310344827602,463.999999999942
3355.584,130.434782608685,460.000000000036
3356.016,138.888888888811,432.000000000244
3356.492,126.050420168037,476.000000000113
3356.948,131.578947368514,455.999999999676
3357.4,132.743362831792,452.000000000226
3357.876,126.050420168037,476.000000000113
3358.392,116.279069767527,515.999999999622
3358.852,130.434782608685,460.000000000036
3359.304,132.743362831792,452.000000000226
3359.78,126.050420168037,476.000000000113
3360.212,138.888888888957,431.999999999789
3360.692,124.999999999995,480.000000000018
3361.156,129.310344827602,463.999999999942
3361.592,137.614678899035,436.000000000149
3362.072,124.999999999995,480.000000000018
3362.504,138.888888888957,431.999999999789
3362.992,122.95081967206,488.000000000284
3363.444,132.743362831926,451.999999999771
3363.936,121.951219512148,492.000000000189
3364.424,122.950819672174,487.999999999829
3364.888,129.310344827602,463.999999999942
3365.368,124.999999999995,480.000000000018
3365.816,133.928571428612,447.999999999865
3366.304,122.95081967206,488.000000000284
3366.764,130.434782608685,460.000000000036
3367.22,131.578947368514,455.999999999676
3367.7,124.999999999995,480.000000000018
3368.148,133.928571428476,448.00000000032
3368.624,126.050420168158,475.999999999658
3369.068,135.135135135009,444.000000000415
3369.536,128.20512820517,467.999999999847
3370.008,127.118644067863,471.999999999753
3370.524,116.279069767425,516.000000000076
3370.956,138.888888888811,432.000000000244
3371.408,132.743362831926,451.999999999771
3371.852,135.135135135147,443.99999999996
3372.292,136.363636363619,440.000000000055
3372.732,136.363636363619,440.000000000055
3373.18,133.928571428612,447.999999999865
3373.636,131.578947368383,456.000000000131
3374.088,132.743362831792,452.000000000226
3374.548,130.434782608814,459.999999999582
3374.988,136.363636363619,440.000000000055
3375.444,131.578947368383,456.000000000131
3375.892,133.928571428612,447.999999999865
3376.36,128.205128205045,468.000000000302
3376.812,132.743362831926,451.999999999771
3377.284,127.118644067741,472.000000000207
3377.736,132.743362831926,451.999999999771
3378.168,138.888888888811,432.000000000244
3378.648,124.999999999995,480.000000000018
3379.104,131.578947368514,455.999999999676
3379.536,138.888888888811,432.000000000244
3380.004,128.20512820517,467.999999999847
3380.444,136.363636363619,440.000000000055
3380.88,137.614678899035,436.000000000149
3381.352,127.118644067863,471.999999999753
3381.8,133.928571428476,448.00000000032
3382.308,118.110236220516,507.999999999811
3382.752,135.135135135147,443.99999999996
3383.18,140.186915887889,427.999999999884
3383.64,130.434782608685,460.000000000036
3384.088,133.928571428476,448.00000000032
3384.528,136.36363636376,439.9999999996
3385,127.118644067741,472.000000000207
3385.464,129.310344827602,463.999999999942
3385.924,130.434782608685,460.000000000036
3386.372,133.928571428612,447.999999999865
3386.844,127.118644067741,472.000000000207
3387.296,132.743362831926,451.999999999771
3387.768,127.118644067741,472.000000000207
3388.236,128.20512820517,467.999999999847
3388.7,129.310344827602,463.999999999942
3389.188,122.95081967206,488.000000000284
3389.64,132.743362831926,451.999999999771
3390.128,122.95081967206,488.000000000284
3390.6,127.118644067863,471.999999999753
3391.076,126.050420168037,476.000000000113
3391.528,132.743362831926,451.999999999771
3391.992,129.310344827476,464.000000000397
3392.496,119.047619047641,503.999999999905
3392.96,129.310344827602,463.999999999942
3393.452,121.951219512148,492.000000000189
3393.912,130.434782608814,459.999999999582
3394.456,110.294117646993,544.000000000324
3394.936,124.999999999995,480.000000000018
3395.384,133.928571428612,447.999999999865
3395.884,120,500
3396.348,129.310344827602,463.999999999942
3396.836,122.950819672174,487.999999999829
3397.32,123.966942148663,484.000000000378
3397.808,122.950819672174,487.999999999829
3398.272,129.310344827602,463.999999999942
3398.756,123.96694214878,483.999999999924
3399.22,129.310344827602,463.999999999942
3399.692,127.118644067741,472.000000000207
3400.16,128.20512820517,467.999999999847
3400.648,122.95081967206,488.000000000284
3401.1,132.743362831926,451.999999999771
3401.584,123.96694214878,483.999999999924
3402.028,135.135135135147,443.99999999996
3402.512,123.966942148663,484.000000000378
3402.984,127.118644067863,471.999999999753
3403.432,133.928571428612,447.999999999865
3403.916,123.966942148663,484.000000000378
3404.376,130.434782608685,460.000000000036
3404.84,129.310344827602,463.999999999942
3405.292,132.743362831926,451.999999999771
3405.748,131.578947368383,456.000000000131
3406.288,111.111111111119,539.999999999964
3406.756,128.20512820517,467.999999999847
3407.22,129.310344827602,463.999999999942
3407.684,129.310344827476,464.000000000397
3408.152,128.20512820517,467.999999999847
3408.6,133.928571428612,447.999999999865
3409.08,124.999999999995,480.000000000018
3409.552,127.118644067741,472.000000000207
3410.016,129.310344827602,463.999999999942
3410.488,127.118644067863,471.999999999753
3410.928,136.363636363619,440.000000000055
3411.412,123.96694214878,483.999999999924
3411.872,130.434782608685,460.000000000036
3412.32,133.928571428476,448.00000000032
3412.784,129.310344827602,463.999999999942
3413.224,136.363636363619,440.000000000055
3413.704,124.999999999995,480.000000000018
3414.172,128.20512820517,467.999999999847
3414.632,130.434782608685,460.000000000036
3415.1,128.20512820517,467.999999999847
3415.576,126.050420168037,476.000000000113
3416.044,128.20512820517,467.999999999847
3416.492,133.928571428476,448.00000000032
3416.952,130.434782608685,460.000000000036
3417.4,133.928571428612,447.999999999865
3417.86,130.434782608685,460.000000000036
3418.384,114.503816793918,523.999999999887
3418.856,127.118644067741,472.000000000207
3419.308,132.743362831926,451.999999999771
3419.768,130.434782608685,460.000000000036
3420.208,136.363636363619,440.000000000055
3420.684,126.050420168037,476.000000000113
3421.148,129.310344827602,463.999999999942
3421.616,128.20512820517,467.999999999847
3422.072,131.578947368383,456.000000000131
3422.508,137.614678899179,435.999999999694
3422.98,127.118644067741,472.000000000207
3423.444,129.310344827602,463.999999999942
3423.896,132.743362831792,452.000000000226
3424.348,132.743362831926,451.999999999771
3424.824,126.050420168037,476.000000000113
3425.28,131.578947368383,456.000000000131
3425.732,132.743362831926,451.999999999771
3426.204,127.118644067741,472.000000000207
3426.648,135.135135135147,443.99999999996
3427.124,126.050420168158,475.999999999658
3427.592,128.205128205045,468.000000000302
3428.036,135.135135135147,443.99999999996
3428.516,124.999999999995,480.000000000018
3428.972,131.578947368383,456.000000000131
3429.44,128.20512820517,467.999999999847
3429.924,123.96694214878,483.999999999924
3430.452,113.63636363631,528.000000000247
3430.904,132.743362831926,451.999999999771
3431.38,126.050420168037,476.000000000113
3431.832,132.743362831926,451.999999999771
3432.288,131.578947368383,456.000000000131
3432.776,122.950819672174,487.999999999829
3433.248,127.118644067741,472.000000000207
3433.724,126.050420168037,476.000000000113
3434.192,128.20512820517,467.999999999847
3434.672,124.999999999995,480.000000000018
3435.128,131.578947368383,456.000000000131
3435.608,124.999999999995,480.000000000018
3436.072,129.310344827602,463.999999999942
3436.508,137.614678899179,435.999999999694
3436.98,127.118644067741,472.000000000207
3437.412,138.888888888957,431.999999999789
3437.896,123.966942148663,484.000000000378
3438.372,126.050420168158,475.999999999658
3438.828,131.578947368383,456.000000000131
3439.308,124.999999999995,480.000000000018
3439.744,137.614678899035,436.000000000149
3440.232,122.950819672174,487.999999999829
3440.704,127.118644067741,472.000000000207
3441.156,132.743362831926,451.999999999771
3441.64,123.96694214878,483.999999999924
3442.136,120.967741935461,496.000000000095
3442.632,120.967741935461,496.000000000095
3443.088,131.578947368383,456.000000000131
3443.568,124.999999999995,480.000000000018
3444.008,136.36363636376,439.9999999996
3444.5,121.951219512148,492.000000000189
3444.976,126.050420168037,476.000000000113
3445.424,133.928571428612,447.999999999865
3445.908,123.96694214878,483.999999999924
3446.368,130.434782608685,460.000000000036
3446.856,122.95081967206,488.000000000284
3447.308,132.743362831926,451.999999999771
3447.792,123.96694214878,483.999999999924
3448.248,131.578947368383,456.000000000131
3448.744,120.967741935461,496.000000000095
3449.196,132.743362831926,451.999999999771
3449.692,120.967741935461,496.000000000095
3450.152,130.434782608685,460.000000000036
3450.628,126.050420168037,476.000000000113
3451.092,129.310344827602,463.999999999942
3451.528,137.614678899179,435.999999999694
3452.008,124.999999999995,480.000000000018
3452.448,136.363636363619,440.000000000055
3452.928,124.999999999995,480.000000000018
3453.38,132.743362831792,452.000000000226
3453.872,121.951219512261,491.999999999734
3454.432,107.142857142868,559.999999999945
3454.876,135.135135135009,444.000000000415
3455.352,126.050420168158,475.999999999658
3455.808,131.578947368383,456.000000000131
3456.268,130.434782608685,460.000000000036
3456.716,133.928571428612,447.999999999865
3457.184,128.205128205045,468.000000000302
3457.624,136.36363636376,439.9999999996
3458.088,129.310344827476,464.000000000397
3458.536,133.928571428612,447.999999999865
3458.984,133.928571428612,447.999999999865
3459.44,131.578947368383,456.000000000131
3459.88,136.363636363619,440.000000000055
3460.336,131.578947368514,455.999999999676
3460.768,138.888888888811,432.000000000244
3461.232,129.310344827602,463.999999999942
3461.68,133.928571428612,447.999999999865
3462.12,136.363636363619,440.000000000055
3462.58,130.434782608685,460.000000000036
3463.04,130.434782608685,460.000000000036
3463.492,132.743362831792,452.000000000226
3463.936,135.135135135147,443.99999999996
3464.376,136.363636363619,440.000000000055
3464.836,130.434782608814,459.999999999582
3465.276,136.363636363619,440.000000000055
3465.744,128.205128205045,468.000000000302
3466.204,130.434782608685,460.000000000036
3466.728,114.503816793918,523.999999999887
3467.176,133.928571428612,447.999999999865
3467.64,129.310344827602,463.999999999942
3468.096,131.578947368383,456.000000000131
3468.552,131.578947368383,456.000000000131
3469.032,124.999999999995,480.000000000018
3469.496,129.310344827602,463.999999999942
3469.944,133.928571428612,447.999999999865
3470.416,127.118644067741,472.000000000207
3470.864,133.928571428612,447.999999999865
3471.324,130.434782608685,460.000000000036
3471.796,127.118644067863,471.999999999753
3472.228,138.888888888811,432.000000000244
3472.712,123.96694214878,483.999999999924
3473.172,130.434782608685,460.000000000036
3473.6,140.186915887889,427.999999999884
3474.076,126.050420168037,476.000000000113
3474.512,137.614678899035,436.000000000149
3475,122.950819672174,487.999999999829
3475.472,127.118644067741,472.000000000207
3475.904,138.888888888957,431.999999999789
3476.384,124.999999999995,480.000000000018
3476.836,132.743362831926,451.999999999771
3477.304,128.205128205045,468.000000000302
3477.76,131.578947368383,456.000000000131
3478.212,132.743362831926,451.999999999771
3478.68,128.20512820517,467.999999999847
3479.212,112.781954887186,532.000000000153
3479.648,137.614678899035,436.000000000149
3480.132,123.96694214878,483.999999999924
3480.576,135.135135135147,443.99999999996
3481.068,121.951219512148,492.000000000189
3481.548,125.000000000114,479.999999999563
3482,132.743362831792,452.000000000226
3482.496,120.967741935461,496.000000000095
3482.932,137.614678899179,435.999999999694
3483.424,121.951219512148,492.000000000189
3483.896,127.118644067741,472.000000000207
3484.368,127.118644067863,471.999999999753
3484.828,130.434782608685,460.000000000036
3485.304,126.050420168037,476.000000000113
3485.772,128.20512820517,467.999999999847
3486.232,130.434782608685,460.000000000036
3486.672,136.363636363619,440.000000000055
3487.16,122.950819672174,487.999999999829
3487.62,130.434782608685,460.000000000036
3488.064,135.135135135147,443.99999999996
3488.532,128.205128205045,468.000000000302
3488.976,135.135135135147,443.99999999996
3489.424,133.928571428612,447.999999999865
3489.888,129.310344827602,463.999999999942
3490.344,131.578947368383,456.000000000131
3490.792,133.928571428612,447.999999999865
3491.3,118.110236220411,508.000000000266
3491.764,129.310344827602,463.999999999942
3492.216,132.743362831926,451.999999999771
3492.644,140.186915887889,427.999999999884
3493.108,129.310344827476,464.000000000397
3493.528,142.857142857273,419.999999999618
3493.988,130.434782608685,460.000000000036
3494.424,137.614678899035,436.000000000149
3494.848,141.509433962271,423.999999999978
3495.272,141.509433962271,423.999999999978
3495.728,131.578947368383,456.000000000131
3496.18,132.743362831926,451.999999999771
3496.62,136.363636363619,440.000000000055
3497.048,140.186915887889,427.999999999884
3497.484,137.614678899035,436.000000000149
3497.936,132.743362831792,452.000000000226
3498.372,137.614678899179,435.999999999694
3498.796,141.509433962271,423.999999999978
3499.264,128.205128205045,468.000000000302
3499.724,130.434782608685,460.000000000036
3500.164,136.363636363619,440.000000000055
3500.604,136.36363636376,439.9999999996
3501.068,129.310344827476,464.000000000397
3501.488,142.857142857273,419.999999999618
3501.984,120.967741935461,496.000000000095
3502.44,131.578947368383,456.000000000131
3502.888,133.928571428612,447.999999999865
3503.332,135.135135135147,443.99999999996
3503.852,115.384615384619,519.999999999982
3504.312,130.434782608685,460.000000000036
3504.772,130.434782608685,460.000000000036
3505.216,135.135135135147,443.99999999996
3505.684,128.205128205045,468.000000000302
3506.148,129.310344827602,463.999999999942
3506.592,135.135135135147,443.99999999996
3507.064,127.118644067863,471.999999999753
3507.5,137.614678899035,436.000000000149
3508.012,117.187499999961,512.000000000171
3508.444,138.888888888957,431.999999999789
3508.916,127.118644067741,472.000000000207
3509.376,130.434782608685,460.000000000036
3509.852,126.050420168158,475.999999999658
3510.308,131.578947368383,456.000000000131
3510.784,126.050420168037,476.000000000113
3511.26,126.050420168037,476.000000000113
3511.716,131.578947368514,455.999999999676
3512.192,126.050420168037,476.000000000113
3512.64,133.928571428612,447.999999999865
3513.116,126.050420168037,476.000000000113
3513.572,131.578947368383,456.000000000131
3514.048,126.050420168158,475.999999999658
3514.524,126.050420168037,476.000000000113
3514.968,135.135135135147,443.99999999996
3515.448,124.999999999995,480.000000000018
3515.968,115.384615384619,519.999999999982
3516.46,121.951219512148,492.000000000189
3516.94,124.999999999995,480.000000000018
3517.388,133.928571428612,447.999999999865
3517.876,122.95081967206,488.000000000284
3518.328,132.743362831926,451.999999999771
3518.824,120.967741935461,496.000000000095
3519.264,136.363636363619,440.000000000055
3519.752,122.950819672174,487.999999999829
3520.208,131.578947368383,456.000000000131
3520.708,120,500
3521.168,130.434782608685,460.000000000036
3521.664,120.967741935461,496.000000000095
3522.12,131.578947368514,455.999999999676
3522.608,122.95081967206,488.000000000284
3523.068,130.434782608685,460.000000000036
3523.552,123.96694214878,483.999999999924
3524.02,128.20512820517,467.999999999847
3524.516,120.967741935461,496.000000000095
3524.972,131.578947368383,456.000000000131
3525.464,121.951219512261,491.999999999734
3525.936,127.118644067741,472.000000000207
3526.412,126.050420168158,475.999999999658
3526.896,123.966942148663,484.000000000378
3527.384,122.950819672174,487.999999999829
3527.856,127.118644067741,472.000000000207
3528.42,106.382978723432,563.999999999851
3528.916,120.967741935461,496.000000000095
3529.4,123.96694214878,483.999999999924
3529.856,131.578947368383,456.000000000131
3530.344,122.950819672174,487.999999999829
3530.792,133.928571428612,447.999999999865
3531.284,121.951219512148,492.000000000189
3531.74,131.578947368514,455.999999999676
3532.224,123.966942148663,484.000000000378
3532.704,124.999999999995,480.000000000018
3533.14,137.614678899179,435.999999999694
3533.624,123.96694214878,483.999999999924
3534.072,133.928571428476,448.00000000032
3534.532,130.434782608685,460.000000000036
3535,128.20512820517,467.999999999847
3535.456,131.578947368383,456.000000000131
3535.9,135.135135135147,443.99999999996
3536.368,128.20512820517,467.999999999847
3536.804,137.614678899035,436.000000000149
3537.284,124.999999999995,480.000000000018
3537.732,133.928571428612,447.999999999865
3538.2,128.20512820517,467.999999999847
3538.664,129.310344827476,464.000000000397
3539.128,129.310344827602,463.999999999942
3539.58,132.743362831926,451.999999999771
3540.052,127.118644067741,472.000000000207
3540.532,124.999999999995,480.000000000018
3541.032,120,500
3541.484,132.743362831926,451.999999999771
3541.952,128.205128205045,468.000000000302
3542.392,136.36363636376,439.9999999996
3542.84,133.928571428476,448.00000000032
3543.304,129.310344827602,463.999999999942
3543.736,138.888888888957,431.999999999789
3544.18,135.135135135147,443.99999999996
3544.632,132.743362831792,452.000000000226
3545.08,133.928571428612,447.999999999865
3545.496,144.230769230711,416.000000000167
3545.956,130.434782608685,460.000000000036
3546.412,131.578947368514,455.999999999676
3546.848,137.614678899035,436.000000000149
3547.3,132.743362831792,452.000000000226
3547.744,135.135135135147,443.99999999996
3548.192,133.928571428612,447.999999999865
3548.64,133.928571428612,447.999999999865
3549.092,132.743362831792,452.000000000226
3549.548,131.578947368514,455.999999999676
3550.012,129.310344827476,464.000000000397
3550.476,129.310344827602,463.999999999942
3550.944,128.20512820517,467.999999999847
3551.412,128.20512820517,467.999999999847
3551.86,133.928571428476,448.00000000032
3552.324,129.310344827602,463.999999999942
3552.808,123.96694214878,483.999999999924
3553.348,111.111111111119,539.999999999964
3553.824,126.050420168037,476.000000000113
3554.272,133.928571428612,447.999999999865
3554.72,133.928571428612,447.999999999865
3555.212,121.951219512148,492.000000000189
3555.664,132.743362831792,452.000000000226
3556.2,111.940298507546,535.999999999603
3556.62,142.857142857118,420.000000000073
3557.068,133.928571428476,448.00000000032
3557.54,127.118644067863,471.999999999753
3557.984,135.135135135147,443.99999999996
3558.456,127.118644067741,472.000000000207
3558.916,130.434782608685,460.000000000036
3559.364,133.928571428612,447.999999999865
3559.84,126.050420168037,476.000000000113
3560.292,132.743362831926,451.999999999771
3560.736,135.135135135147,443.99999999996
3561.204,128.205128205045,468.000000000302
3561.644,136.36363636376,439.9999999996
3562.12,126.050420168037,476.000000000113
3562.604,123.96694214878,483.999999999924
3563.048,135.135135135147,443.99999999996
3563.496,133.928571428476,448.00000000032
3563.968,127.118644067863,471.999999999753
3564.4,138.888888888811,432.000000000244
3564.868,128.20512820517,467.999999999847
3565.408,111.111111111119,539.999999999964
3565.872,129.310344827602,463.999999999942
3566.336,129.310344827602,463.999999999942
3566.812,126.050420168037,476.000000000113
3567.268,131.578947368383,456.000000000131
3567.72,132.743362831926,451.999999999771
3568.204,123.966942148663,484.000000000378
3568.68,126.050420168158,475.999999999658
3569.14,130.434782608685,460.000000000036
3569.592,132.743362831792,452.000000000226
3570.06,128.20512820517,467.999999999847
3570.512,132.743362831792,452.000000000226
3570.992,124.999999999995,480.000000000018
3571.456,129.310344827602,463.999999999942
3571.912,131.578947368514,455.999999999676
3572.388,126.050420168037,476.000000000113
3572.844,131.578947368383,456.000000000131
3573.316,127.118644067863,471.999999999753
3573.764,133.928571428476,448.00000000032
3574.244,124.999999999995,480.000000000018
3574.712,128.20512820517,467.999999999847
3575.184,127.118644067741,472.000000000207
3575.632,133.928571428612,447.999999999865
3576.1,128.20512820517,467.999999999847
3576.564,129.310344827602,463.999999999942
3577.06,120.967741935461,496.000000000095
3577.552,121.951219512148,492.000000000189
3578.008,131.578947368514,455.999999999676
3578.448,136.363636363619,440.000000000055
3578.916,128.205128205045,468.000000000302
3579.372,131.578947368514,455.999999999676
3579.844,127.118644067741,472.000000000207
3580.316,127.118644067863,471.999999999753
3580.776,130.434782608685,460.000000000036
3581.228,132.743362831792,452.000000000226
3581.696,128.20512820517,467.999999999847
3582.144,133.928571428612,447.999999999865
3582.632,122.95081967206,488.000000000284
3583.084,132.743362831926,451.999999999771
3583.52,137.614678899035,436.000000000149
3584,124.999999999995,480.000000000018
3584.448,133.928571428612,447.999999999865
3584.916,128.205128205045,468.000000000302
3585.38,129.310344827602,463.999999999942
3585.832,132.743362831926,451.999999999771
3586.312,124.999999999995,480.000000000018
3586.768,131.578947368383,456.000000000131
3587.232,129.310344827602,463.999999999942
3587.704,127.118644067741,472.000000000207
3588.136,138.888888888957,431.999999999789
3588.612,126.050420168037,476.000000000113
3589.068,131.578947368383,456.000000000131
3589.592,114.503816793918,523.999999999887
3590.04,133.928571428612,447.999999999865
3590.508,128.20512820517,467.999999999847
3590.952,135.135135135009,444.000000000415
3591.416,129.310344827602,463.999999999942
3591.876,130.434782608685,460.000000000036
3592.34,129.310344827602,463.999999999942
3592.788,133.928571428612,447.999999999865
3593.256,128.20512820517,467.999999999847
3593.712,131.578947368383,456.000000000131
3594.168,131.578947368383,456.000000000131
3594.616,133.928571428612,447.999999999865
3595.064,133.928571428612,447.999999999865
3595.512,133.928571428476,448.00000000032
3595.948,137.614678899179,435.999999999694
3596.408,130.434782608685,460.000000000036
3596.844,137.614678899035,436.000000000149
3597.26,144.230769230711,416.000000000167
3597.724,129.310344827602,463.999999999942
3598.176,132.743362831926,451.999999999771
3598.62,135.135135135147,443.99999999996
3599.056,137.614678899035,436.000000000149
3599.476,142.857142857118,420.000000000073
3599.924,133.928571428612,447.999999999865
3600.368,135.135135135147,443.99999999996
3600.788,142.857142857118,420.000000000073
3601.272,123.96694214878,483.999999999924
3601.74,128.20512820517,467.999999999847
3602.168,140.18691588774,428.000000000338
3602.612,135.135135135147,443.99999999996
3603.056,135.135135135147,443.99999999996
3603.488,138.888888888957,431.999999999789
3603.924,137.614678899035,436.000000000149
3604.348,141.509433962271,423.999999999978
3604.768,142.857142857118,420.000000000073
3605.224,131.578947368383,456.000000000131
3605.676,132.743362831926,451.999999999771
3606.096,142.857142857118,420.000000000073
3606.524,140.186915887889,427.999999999884
3606.98,131.578947368383,456.000000000131
3607.404,141.509433962271,423.999999999978
3607.856,132.743362831792,452.000000000226
3608.304,133.928571428612,447.999999999865
3608.732,140.186915887889,427.999999999884
3609.18,133.928571428612,447.999999999865
3609.624,135.135135135147,443.99999999996
3610.068,135.135135135009,444.000000000415
3610.504,137.614678899179,435.999999999694
3610.924,142.857142857118,420.000000000073
3611.4,126.050420168037,476.000000000113
3611.84,136.363636363619,440.000000000055
3612.26,142.857142857118,420.000000000073
3612.72,130.434782608814,459.999999999582
3613.204,123.966942148663,484.000000000378
3613.684,124.999999999995,480.000000000018
3614.14,131.578947368514,455.999999999676
